date;id;latitude;link;longitude;name;neighbourhood;perm;price;rooms;sqm;suburb;type;where;who
2023-08-02;ID4mvKZ;51.7986155;http://www.otodom.pl/pl/oferta/kawalekra-z-widokiem-na-zachody-slonca-ID4mvKZ;19.471616;Kawalekra z widokiem na zachody słońca;Marysin Doły;8500;255000;1;30.0;Łódź-Bałuty;N;ul. dr. Józefa Kolińskiego, Marysin Doły, Bałuty, Łódź, łódzkie;Izi House Bożena Olubińska
2023-08-02;ID4mvKt;51.7665181;http://www.otodom.pl/pl/oferta/2-pokoje-ul-jozefa-widzew-ID4mvKt;19.5066525;2 pokoje, ul. Józefa, Widzew;Stary Widzew;7768;347000;2;44.67;Widzew;N;ul. Józefa, Stary Widzew, Widzew, Łódź, łódzkie;SKiL nieruchomości
2023-08-02;ID4mvK7;51.7688124;http://www.otodom.pl/pl/oferta/fajna-kawalerka-z-balkonem-w-bloku-z-cegly-ID4mvK7;19.4253756;Fajna kawalerka z balkonem w bloku z cegły!;Stare Polesie;8548;285000;1;33.34;Łódź-Polesie;N;ul. Legionów, Stare Polesie, Polesie, Łódź, łódzkie;Apartiz
2023-08-02;ID4lxve;51.78647215;http://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-2-pokojowe-na-ul-lutomierskiej-ID4lxve;19.419128809607262;Sprzedam mieszkanie 2-pokojowe na ul.Lutomierskiej;Osiedle im. Mikołaja Reja;6978;314000;2;45.0;Łódź-Bałuty;P;Żubardź, Bałuty, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mgXV;51.7568089;http://www.otodom.pl/pl/oferta/widzew-52-05m2-rezerwacja-ID4mgXV;19.531722;WIDZEW 52,05m2 REZERWACJA;Widzew-Wschód;8434;439000;2;52.05;Widzew;P;ul. Józefa Elsnera, Widzew Wschód, Widzew, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mvHb;51.8182703;http://www.otodom.pl/pl/oferta/przestronne-3-pokoje-z-2011-garaz-komorka-ID4mvHb;19.4484659;Przestronne 3 pokoje z 2011, garaż, komórka.;Radogoszcz-Wschód;9910;769000;3;77.6;Łódź-Bałuty;N;ul. Świtezianki, Radogoszcz, Bałuty, Łódź, łódzkie;7 Piętro
2023-08-02;ID4mgZh;51.8001727;http://www.otodom.pl/pl/oferta/mieszkanie-38-m-ii-pietro-z-balkonem-dwa-pokoje-ID4mgZh;19.4861551;Mieszkanie 38 m² II pietro z balkonem , dwa pokoje;Julianów-Marysin-Rogi;7368;280000;2;38.0;Łódź-Bałuty;P;Marysin, Bałuty, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mke6;51.79358;http://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-generalny-remont-rezerwacja-ID4mke6;19.3882979;Nowoczesne mieszkanie generalny remont Rezerwacja;Osiedle im. Stefana Żeromskiego;8698;374000;2;43.0;Łódź-Bałuty;P;al. Pasjonistów, Teofilów, Bałuty, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4h7wu;51.7457776;http://www.otodom.pl/pl/oferta/kawalerka-slovianka-basen-jacuzzi-sauna-ID4h7wu;19.4723468;Kawalerka Slovianka BASEN, JACUZZI, SAUNA;Górna-Rynek;9588;253900;1;26.48;Łódź-Górna;P;ul. Słowiańska, Górniak, Górna, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4jQ9r;51.7852509;http://www.otodom.pl/pl/oferta/komfortowe-mieszkanie-lodz-zubardz-baluty-ID4jQ9r;19.4241311;Komfortowe mieszkanie, Łódź, Żubardź, Bałuty;Żubardź;9921;630000;3;63.5;Łódź-Bałuty;P;ul. Powstańców Wielkopolskich, Żubardź, Bałuty, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4lwUw;51.761359;http://www.otodom.pl/pl/oferta/bezposrednio-45-64-m2-adamieckiego-ID4lwUw;19.5403168;Bezpośrednio 45,64 m2 - Adamieckiego;Osiedle Bolesława Chrobrego;8041;367000;2;45.64;Łódź-Widzew;P;ul. Karola Adamieckiego, Widzew Wschód, Widzew, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mtWB;51.770868;http://www.otodom.pl/pl/oferta/w-pelni-wyposazone-top-lokalizacja-ID4mtWB;19.4590251;W pełni wyposażone - Top lokalizacja;Centrum;8479;228000;1;26.89;Łódź-Śródmieście;N;G. Narutowicza, Fabryczna, Śródmieście, Łódź, łódzkie;Inwestuj w Łodzi
2023-08-02;ID4mtWD;51.770868;http://www.otodom.pl/pl/oferta/gotowiec-przy-fabrycznym-ID4mtWD;19.4590251;Gotowiec przy Fabrycznym;Centrum;8434;300000;1;35.57;Łódź-Śródmieście;N;G. Narutowicza, Fabryczna, Śródmieście, Łódź, łódzkie;Inwestuj w Łodzi
2023-08-02;ID4mtWA;51.770868;http://www.otodom.pl/pl/oferta/w-pelni-gotowe-do-wynajmu-narutowicza-41-ID4mtWA;19.4590251;W pełni gotowe do wynajmu - Narutowicza 41;Centrum;8503;180000;1;21.17;Łódź-Śródmieście;N;G. Narutowicza, Fabryczna, Śródmieście, Łódź, łódzkie;Inwestuj w Łodzi
2023-08-02;ID4mtWz;51.770868;http://www.otodom.pl/pl/oferta/w-pelni-gotowe-do-wynajmu-narutowicza-41-ID4mtWz;19.4590251;W pełni gotowe do wynajmu - Narutowicza 41;Centrum;8463;250000;1;29.54;Łódź-Śródmieście;N;G. Narutowicza, Fabryczna, Śródmieście, Łódź, łódzkie;Inwestuj w Łodzi
2023-08-02;ID4lTq2;51.7933187;http://www.otodom.pl/pl/oferta/piekne-2-pokoje-wysoki-standard-alarm-klimatyzacja-ID4lTq2;19.4079559;Piękne 2 Pokoje Wysoki Standard Alarm Klimatyzacja;Osiedle Wielkopolska;7737;294000;2;38.0;Łódź-Bałuty;P;ul. Wielkopolska, Żabieniec, Bałuty, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4i7ZF;51.7444741;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-balkon-bez-prowizji-ID4i7ZF;19.4514216;2-pokojowe mieszkanie 42m2 + balkon Bez Prowizji;Rokicie;13000;557570;2;42.89;Łódź-Polesie;D;ul. Walerego Wróblewskiego, Górniak, Górna, Łódź, łódzkie;OPG Property Professionals
2023-08-02;ID4mtaq;51.7379546;http://www.otodom.pl/pl/oferta/przestronne-2-pok-z-ogrodkiem-nowe-polesie-ID4mtaq;19.4035346;Przestronne 2 Pok z ogródkiem Nowe Polesie!;Lublinek;10553;495974;2;47.0;Łódź-Polesie;N;ul. Pienista 51F, Lublinek, Polesie, Łódź, łódzkie;Inwestuj w Łodzi
2023-08-02;ID4jMT5;51.7524667;http://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-34m2-ID4jMT5;19.4527993;1-pokojowy apartament inwestycyjny 34m2;Politechniczna;-1;-1;1;34.05;Łódź-Polesie;D;ul. prof. Bohdana Stefanowskiego, Politechniczna, Polesie, Łódź, łódzkie;Real Development Group
2023-08-02;ID4lo7c;51.814797;http://www.otodom.pl/pl/oferta/bema-40-apartament-3-pokojowy-p-87-ID4lo7c;19.4444656;Bema 40 | apartament 3-pokojowy P-87;Radogoszcz-Wschód;7500;882000;3;117.6;Łódź-Bałuty;D;ul. gen. Józefa Bema, Julianów, Bałuty, Łódź, łódzkie;MaxBudConstruction Sp.J.
2023-08-02;ID4fyhS;51.7653532;http://www.otodom.pl/pl/oferta/apartament-ul-piotrkowska-odmienne-wnetrza-99-m-2-ID4fyhS;19.4574251;Apartament ul. Piotrkowska odmienne wnętrza 99 m 2;Centrum;12121;1200000;2;99.0;Łódź-Śródmieście;P;Centrum, Śródmieście, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mgTR;51.7653532;http://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-42m2-kopcinskiego-bezposrednio-ID4mgTR;19.4574251;Mieszkanie 2 pokoje 42m2 Kopcińskiego Bezpośrednio;Centrum;7617;325000;2;42.67;Łódź-Śródmieście;P;Centrum, Śródmieście, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mvBN;51.7209955;http://www.otodom.pl/pl/oferta/4-pokoje-2x-garaz-taras-os-zamkniete-ID4mvBN;19.4483802;4 pokoje 2x garaż taras os.zamknięte;Ruda;10926;1180007;4;108.0;Łódź-Górna;N;ul. Beczkowa, Ruda Pabianicka, Górna, Łódź, łódzkie;ESTATE-RS
2023-08-02;ID4gmur;51.7781748;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-71m2-taras-bez-prowizji-ID4gmur;19.4940469;3-pokojowe mieszkanie 71m2 + taras Bez Prowizji;Lumumbowo;7826;560594;3;71.63;Łódź-Śródmieście;D;ul. Patrice Lumumby, Radiostacja, Śródmieście, Łódź, łódzkie;ATAL
2023-08-02;ID4mv5M;51.8036075;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-92m2-loggia-bezposrednio-ID4mv5M;19.4341932;4-pokojowe mieszkanie 92m2 + loggia Bezpośrednio;Radogoszcz;8600;793264;4;92.24;Łódź-Bałuty;D;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;SGI
2023-08-02;ID4iKLz;51.8036075;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-72m2-loggia-bezposrednio-ID4iKLz;19.4341932;3-pokojowe mieszkanie 72m2 + loggia Bezpośrednio;Radogoszcz;8500;619480;3;72.88;Łódź-Bałuty;D;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;SGI
2023-08-02;ID4mv5c;51.8036075;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-56m2-loggia-ID4mv5c;19.4341932;2-pokojowe mieszkanie 56m2 + loggia;Radogoszcz;9100;510146;2;56.06;Łódź-Bałuty;D;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;SGI
2023-08-02;ID4mq1q;51.7725801;http://www.otodom.pl/pl/oferta/mieszkanie-na-wysokim-parterze-ul-zelwerowicza-ID4mq1q;19.4916446;Mieszkanie na wysokim parterze - ul. Zelwerowicza;Radiostacja;8456;275000;1;32.52;Łódź-Śródmieście;N;ul. Aleksandra Zelwerowicza, Radiostacja, Śródmieście, Łódź, łódzkie;
2023-08-02;ID4i7ZA;51.7444741;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-120m2-taras-bez-prowizji-ID4i7ZA;19.4514216;4-pokojowe mieszkanie 120m2 + taras Bez Prowizji;Rokicie;12300;1485840;4;120.8;Łódź-Polesie;D;ul. Walerego Wróblewskiego, Górniak, Górna, Łódź, łódzkie;OPG Property Professionals
2023-08-02;ID4m3gA;51.7274767;http://www.otodom.pl/pl/oferta/mieszkanie-36m2-swietna-lokalizacja-ID4m3gA;19.452785354110908;Mieszkanie 36m2 - świetna lokalizacja!!;Osiedle 1-go Maja;7500;270000;2;36.0;Łódź-Górna;P;ul. Karpacka 18, Kurak, Górna, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4jHO7;51.7350682;http://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-37m2-ul-kolowa-lodz-ID4jHO7;19.4833672;Mieszkanie na sprzedaż 37m2, ul. Kołowa Łódź;Chojny-Dąbrowa;8336;305000;2;36.59;Górna;N;ul. Kołowa, Chojny, Górna, Łódź, łódzkie;Landers Nieruchomości
2023-08-02;ID4kSvO;51.7866499;http://www.otodom.pl/pl/oferta/bydgoska-ID4kSvO;19.4257085;Bydgoska;Żubardź;6981;370000;3;53.0;Łódź-Bałuty;N;ul. Bydgoska, Żubardź, Bałuty, Łódź, łódzkie;Landers Nieruchomości
2023-08-02;ID4mvwJ;51.7492813;http://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-53m2-lodz-janow-ID4mvwJ;19.5662493;Mieszkanie, 3 pokoje, 53m2, Łódź Janów;Olechów-Janów;10841;580000;3;53.5;Łódź-Widzew;P;ul. Longinusa Podbipięty, Olechów, Widzew, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4hV8i;51.791255;http://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-polna-18-residence-m06-ID4hV8i;19.4351657;Trzypokojowe Mieszkanie Polna 18 Residence | M06;Osiedle Pojezierska;8500;495805;3;58.33;Łódź-Bałuty;D;ul. Polna, Stare Bałuty, Bałuty, Łódź, łódzkie;MAXBUD IV
2023-08-02;ID4lT4F;51.8001727;http://www.otodom.pl/pl/oferta/apartament-willa-romanow-bardzo-atrakcyjna-cena-ID4lT4F;19.4861551;Apartament Willa Romanów -bardzo atrakcyjna cena;Julianów-Marysin-Rogi;7900;461281;3;58.39;Łódź-Bałuty;P;Marysin, Bałuty, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4l2xD;51.7559493;http://www.otodom.pl/pl/oferta/apartament-na-zdrowiu-ID4l2xD;19.4145756;Apartament na Zdrowiu;Osiedle Piaski;10900;809652;3;74.28;Łódź-Polesie;P;ul. Gwiazdowa, Karolew, Polesie, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4i7ZG;51.7444741;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-65m2-2-balkony-ID4i7ZG;19.4514216;3-pokojowe mieszkanie 65m2 + 2 balkony;Rokicie;13000;847080;3;65.16;Łódź-Polesie;D;ul. Walerego Wróblewskiego, Górniak, Górna, Łódź, łódzkie;OPG Property Professionals
2023-08-02;ID4mvuh;51.7635248;http://www.otodom.pl/pl/oferta/kawalerka-w-lodzi-w-nowym-centrum-biznesu-ID4mvuh;19.5111275;Kawalerka w Łodzi w nowym centrum biznesu;Stary Widzew;12500;362125;1;28.97;Widzew;N;al. marsz. Józefa Piłsudskiego, Fabryczna Widzew, Widzew, Łódź, łódzkie;Platforma Mieszkaniowa S.A
2023-08-02;ID4mvui;51.7635248;http://www.otodom.pl/pl/oferta/wcale-nie-takie-male-2-pok-w-idealnej-lokalizacji-ID4mvui;19.5111275;Wcale nie takie małe 2 pok w idealnej lokalizacji;Stary Widzew;11900;465766;2;39.14;Widzew;N;al. marsz. Józefa Piłsudskiego, Stary Widzew, Widzew, Łódź, łódzkie;Platforma Mieszkaniowa S.A
2023-08-02;ID4mvug;51.7358946;http://www.otodom.pl/pl/oferta/m4-przy-parku-podolskim-ID4mvug;19.5106059;M4 przy Parku Podolskim;Chojny-Dąbrowa;6286;330000;3;52.5;Łódź-Górna;N;Dąbrowa, Górna, Łódź, łódzkie;TGN s.c.
2023-08-02;ID4mvud;;http://www.otodom.pl/pl/oferta/dwupoziomowe-mieszkanie-na-chojnach-ID4mvud;;Dwupoziomowe Mieszkanie na Chojnach;;5733;579000;4;101.0;;N;Stare Chojny, Górna, Łódź, łódzkie;House Factory
2023-08-02;ID4ceG1;51.7979587;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-76m2-3-balkony-ID4ceG1;19.432959;4-pokojowe mieszkanie 76m2 + 3 balkony;Berlinek;-1;-1;4;76.69;Łódź-Bałuty;D;ul. Hipoteczna, Stare Bałuty, Bałuty, Łódź, łódzkie;Maxbud Noveo
2023-08-02;ID4ceFA;51.7979587;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-46m2-balkon-bez-prowizji-ID4ceFA;19.432959;3-pokojowe mieszkanie 46m2 + balkon Bez Prowizji;Berlinek;-1;-1;3;46.29;Łódź-Bałuty;D;ul. Hipoteczna, Stare Bałuty, Bałuty, Łódź, łódzkie;Maxbud Noveo
2023-08-02;ID4ceG4;51.7979587;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-37m2-balkon-bez-prowizji-ID4ceG4;19.432959;2-pokojowe mieszkanie 37m2 + balkon Bez Prowizji;Berlinek;-1;-1;2;37.71;Łódź-Bałuty;D;ul. Hipoteczna, Stare Bałuty, Bałuty, Łódź, łódzkie;Maxbud Noveo
2023-08-02;ID4mvuO;51.7503679;http://www.otodom.pl/pl/oferta/odkryj-skarb-w-sercu-polesia-m3-na-sprzedaz-ID4mvuO;19.3731385;Odkryj Skarb w Sercu Polesia! M3 na sprzedaż.;Smulsko;9383;699000;3;74.5;Łódź-Polesie;N;Brus, Polesie, Łódź, łódzkie;Vero  Nieruchomości
2023-08-02;ID4jQ7o;51.7807962;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-57m2-2-tarasy-bezposrednio-ID4jQ7o;19.3732106;2-pokojowe mieszkanie 57m2 + 2 tarasy Bezpośrednio;Odzierady;-1;-1;2;57.33;Łódź-Polesie;D;ul. Podchorążych, Złotno, Polesie, Łódź, łódzkie;Real Development Group
2023-08-02;ID4kSE6;51.7762264;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-156m2-2-balkony-ID4kSE6;19.4081016;4-pokojowe mieszkanie 156m2 + 2 balkony;Mania;-1;-1;4;156.18;Łódź-Polesie;D;ul. Mania, Zdrowie, Polesie, Łódź, łódzkie;Esembla Group
2023-08-02;ID4kSEm;51.7762264;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-balkon-bezposrednio-ID4kSEm;19.4081016;2-pokojowe mieszkanie 38m2 + balkon Bezpośrednio;Mania;-1;-1;2;38.99;Łódź-Polesie;D;ul. Mania, Zdrowie, Polesie, Łódź, łódzkie;Esembla Group
2023-08-02;ID4kSE8;51.7762264;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-balkon-bez-prowizji-ID4kSE8;19.4081016;3-pokojowe mieszkanie 62m2 + balkon Bez Prowizji;Mania;-1;-1;3;62.41;Łódź-Polesie;D;ul. Mania, Zdrowie, Polesie, Łódź, łódzkie;Esembla Group
2023-08-02;ID4lR6G;51.7841566;http://www.otodom.pl/pl/oferta/duze-m3-niedaleko-manufaktury-ID4lR6G;19.4434199;Duże M3 niedaleko Manufaktury!;Stare Miasto;5789;298000;2;51.48;Łódź-Bałuty;N;ul. Lutomierska, Żubardź, Bałuty, Łódź, łódzkie;Marcin Bąk Nieruchomości
2023-08-02;ID4m8in;51.7364773;http://www.otodom.pl/pl/oferta/kawalerka-z-widokiem-na-panorame-miasta-ID4m8in;19.4752647;Kawalerka z widokiem na panoramę miasta!;Chojny-Dąbrowa;8203;210000;1;25.6;Górna;N;ul. Podmiejska, Chojny, Górna, Łódź, łódzkie;Marcin Bąk Nieruchomości
2023-08-02;ID4jrgP;51.7638615;http://www.otodom.pl/pl/oferta/polesie2-pokojowe-1-pietro-dobra-cena-ID4jrgP;19.4069675;Polesie2-pokojowe 1 piętro dobra cena;Zdrowie-Mania;725;29000;2;40.0;Łódź-Polesie;N;Zdrowie, Polesie, Łódź, łódzkie;A.A. HERBERG  Agnieszka Herberg
2023-08-02;ID4lMEk;51.8231326;http://www.otodom.pl/pl/oferta/osiedle-lososiowa-mieszkanie-4-pok-c-39-ID4lMEk;19.4382226;Osiedle Łososiowa | mieszkanie 4-pok. | C_39;Radogoszcz-Wschód;-1;-1;4;72.29;Łódź-Bałuty;D;ul. Łososiowa, Radogoszcz, Bałuty, Łódź, łódzkie;PEIRA DEWELOPER Sp. zo.o.
2023-08-02;ID4eah7;51.74057635;http://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-lodz-gorna-ID4eah7;19.461207152332236;Mieszkanie 2 pokoje Łódź - Górna;Górna-Rynek;5570;220000;2;39.5;Łódź-Górna;P;Górniak, Górna, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4mvss;51.7876463;http://www.otodom.pl/pl/oferta/2-pokoje-na-1-pietrze-do-remontu-ID4mvss;19.4666851;2 pokoje na 1 piętrze do remontu!;Osiedle im. Władysławy Bytomskiej;6343;320000;2;50.45;Łódź-Bałuty;N;ul. Józefa Mianowskiego, Marysin Doły, Bałuty, Łódź, łódzkie;TRUST Nieruchomości
2023-08-02;ID4mvs7;;http://www.otodom.pl/pl/oferta/mieszkanie-na-parterze-dostepne-od-reki-aneks-ID4mvs7;;Mieszkanie na parterze dostępne od ręki. Aneks.;;7980;316000;2;39.6;;N;ul. Mahatmy Gandhiego, Żubardź, Bałuty, Łódź, łódzkie;Metrohouse  Franchise S.A.
2023-08-02;ID4mvrA;51.7567406;http://www.otodom.pl/pl/oferta/mieszkanie-36-59-mkw-okolice-monopolis-ID4mvrA;19.4863606;Mieszkanie 36,59 mkw okolice Monopolis;Księży Młyn;8117;297000;2;36.59;Łódź-Widzew;N;ul. Gołębia, Księży Młyn, Widzew, Łódź, łódzkie;Metrohouse  Franchise S.A.
2023-08-02;ID4mmjB;51.7893858;http://www.otodom.pl/pl/oferta/hit-inwestycyjny-w-okolicy-asp-kawalerka-ID4mmjB;19.4759545;Hit inwestycyjny w okolicy Asp Kawalerka;Doły;6178;150000;1;24.28;Łódź-Bałuty;N;ul. Przemysłowa, Marysin Doły, Bałuty, Łódź, łódzkie;Marcin Starczewski Nieruchomości
2023-08-02;ID4meC0;51.7865314;http://www.otodom.pl/pl/oferta/kawalerkabezposredniolutomierskabalkon1-pietro-ID4meC0;19.43437674503205;Kawalerka✨Bezpośrednio✨Lutomierska✨Balkon✨1 piętro;Żubardź;9140;229420;1;25.1;Łódź-Bałuty;P;ul. Lutomierska 111, Żubardź, Bałuty, Łódź, łódzkie;Oferta prywatna
2023-08-02;ID4lNDv;;http://www.otodom.pl/pl/oferta/m-3-53-38-marynarska-3-pietro-winda-ID4lNDv;;M-3 (53,38) Marynarska - 3 piętro, winda;;6088;325000;2;53.38;;N;Stare Bałuty, Bałuty, Łódź, łódzkie;ANEX
2023-08-02;ID4lPaY;51.8022943;http://www.otodom.pl/pl/oferta/m-3-46-55-grabieniec-4-pietro-winda-ID4lPaY;19.36811737610849;M-3 (46,55) Grabieniec - 4 piętro , winda;Osiedle im. Marii Konopnickiej;7068;329000;2;46.55;Łódź-Bałuty;N;Teofilów, Bałuty, Łódź, łódzkie;ANEX
2023-08-02;ID4mhNh;51.7901857;http://www.otodom.pl/pl/oferta/przytulne-mieszkanie-na-ul-klonowej-ID4mhNh;19.4300167;Przytulne mieszkanie na ul. Klonowej;Żubardź;6984;485000;4;69.44;Łódź-Bałuty;N;ul. Klonowa, Żubardź, Bałuty, Łódź, łódzkie;Magdalena Szymańska
2023-08-02;ID4mvfl;51.7635248;http://www.otodom.pl/pl/oferta/nowa-kawalerka-w-lofcie-ID4mvfl;19.5111275;Nowa Kawalerka w Lofcie !!!;Stary Widzew;12500;328250;1;26.26;Widzew;N;al. marsz. Józefa Piłsudskiego, Stary Widzew, Widzew, Łódź, łódzkie;Platforma Mieszkaniowa S.A
2023-08-02;ID4mvfi;51.7635248;http://www.otodom.pl/pl/oferta/idealna-okazja-na-wynajem-kawalerka-w-lofcie-ID4mvfi;19.5111275;idealna okazja na wynajem - Kawalerka w Lofcie;Stary Widzew;12500;343625;1;27.49;Widzew;N;al. marsz. Józefa Piłsudskiego, Fabryczna Widzew, Widzew, Łódź, łódzkie;Platforma Mieszkaniowa S.A
2023-08-02;ID4mvfj;51.7635248;http://www.otodom.pl/pl/oferta/kompaktowe-dwa-pokoje-w-idealnej-lokalizacji-ID4mvfj;19.5111275;kompaktowe dwa pokoje w idealnej lokalizacji;Stary Widzew;11900;465766;2;39.14;Widzew;N;al. marsz. Józefa Piłsudskiego, Stary Widzew, Widzew, Łódź, łódzkie;Platforma Mieszkaniowa S.A
2023-08-02;ID4mvfh;51.7635248;http://www.otodom.pl/pl/oferta/kawalerka-w-najlepszej-inwestycji-w-lodzi-ID4mvfh;19.5111275;Kawalerka w najlepszej inwestycji w Łodzi;Stary Widzew;12500;350125;1;28.01;Widzew;N;al. marsz. Józefa Piłsudskiego, Fabryczna Widzew, Widzew, Łódź, łódzkie;Platforma Mieszkaniowa S.A
2023-08-02;ID4mveO;51.7636999;http://www.otodom.pl/pl/oferta/nawrot-77-lokal-mieszkalny-nr-1-1a-ID4mveO;19.4742465;Nawrot 77 lokal mieszkalny nr 1/1A;Fabryczna Widzew;2419;225000;4;93.0;Łódź-Widzew;N;ul. Nawrot, Fabryczna Widzew, Widzew, Łódź, łódzkie;Urząd Miasta Łodzi
2023-08-02;ID4c8dx;51.8036075;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-79m2-loggia-bez-prowizji-ID4c8dx;19.4341932;4-pokojowe mieszkanie 79m2 + loggia Bez Prowizji;Radogoszcz;8800;698016;4;79.32;Łódź-Bałuty;D;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;SGI
2023-08-02;ID4iKMb;51.8036075;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-68m2-loggia-bezposrednio-ID4iKMb;19.4341932;3-pokojowe mieszkanie 68m2 + loggia Bezpośrednio;Radogoszcz;8700;593775;3;68.25;Łódź-Bałuty;D;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;SGI
2023-08-02;ID4iKNX;51.8036075;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-54m2-loggia-bez-prowizji-ID4iKNX;19.4341932;2-pokojowe mieszkanie 54m2 + loggia Bez Prowizji;Radogoszcz;8600;466464;2;54.24;Łódź-Bałuty;D;ul. Nad Sokołówką, Julianów, Bałuty, Łódź, łódzkie;SGI
2023-08-02;ID4g5du;51.7306192;http://www.otodom.pl/pl/oferta/maratonska-49-4-pokoje-73-23m-3-balkony-ID4g5du;19.359482;MARATOŃSKA 49 ⚊ 4 Pokoje 73,23m² + 3 Balkony!;Lublinek;8500;622455;4;73.23;Łódź-Polesie;N;ul. Maratońska, Retkinia, Polesie, Łódź, łódzkie;Vision Development Sp. z o.o.
2023-08-02;ID4g5eO;51.7396044;http://www.otodom.pl/pl/oferta/rejtana-park-2-pokoje-47-21-m-balkon-garaz-ID4g5eO;19.4482051;REJTANA PARK ⚊ 2 pokoje 47,21 m² + Balkon + Garaż;Nowe Rokicie;9600;453216;2;47.21;Łódź-Górna;N;ul. Sebastiana Felsztyńskiego 2/8, Nowe Rokicie, Górna, Łódź, łódzkie;Vision Development Sp. z o.o.
2023-08-02;ID4f3Lr;51.771568099999996;http://www.otodom.pl/pl/oferta/unikalny-apartament-z-widokiem-na-piotrkowska-ID4f3Lr;19.456092252623407;Unikalny Apartament z Widokiem Na Piotrkowską;Centrum;9200;723764;2;78.67;Łódź-Śródmieście;N;ul. Piotrkowska 44, Centrum, Śródmieście, Łódź, łódzkie;Vision Development Sp. z o.o.
2023-08-02;ID4mtB0;51.7638615;http://www.otodom.pl/pl/oferta/dzien-otwarty-sloneczne-4-pokoje-okolica-manu-ID4mtB0;19.4069675;Dzień Otwarty! Słoneczne 4 Pokoje/Okolica Manu!;Zdrowie-Mania;7938;626229;4;78.89;Łódź-Polesie;N;Zdrowie, Polesie, Łódź, łódzkie;BIURO SPRZEDAŻY
2023-08-02;ID4i7ZD;51.7444741;http://www.otodom.pl/pl/oferta/5-pokojowe-mieszkanie-100m2-taras-bezposrednio-ID4i7ZD;19.4514216;5-pokojowe mieszkanie 100m2 + taras Bezpośrednio;Rokicie;12600;1271592;5;100.92;Łódź-Polesie;D;ul. Walerego Wróblewskiego, Górniak, Górna, Łódź, łódzkie;OPG Property Professionals
2023-08-02;ID4mvcm;51.7106284;http://www.otodom.pl/pl/oferta/2-pokoje-balkon-os-zam-przy-rudzkiej-gorze-ID4mvcm;19.4360656;2 pokoje balkon os.zam. przy Rudzkiej Górze;Ruda;10350;414008;2;40.0;Łódź-Górna;N;ul. Finansowa, Ruda Pabianicka, Górna, Łódź, łódzkie;ESTATE-RS
2023-08-02;ID4mvcb;51.747721;http://www.otodom.pl/pl/oferta/retkinia-m4-do-wprowadzenia-duzy-balkon-ID4mvcb;19.417790774552167;Retkinia, M4 do wprowadzenia, duży balkon;Osiedle Piaski;8094;429000;3;53.0;Łódź-Polesie;N;al. ks. kard. Stefana Wyszyńskiego, Retkinia, Polesie, Łódź, łódzkie;7 Piętro
