date;link;name;where;price;perm;rooms;sqm;who;latitude;longitude;neighbourhood;suburb;postcode;id;type
2023-08-08;http://www.otodom.pl/pl/oferta/830-14727-oms-ID4md3n;830/14727/OMS;ul. Józefa Sierakowskiego, Stara Praga, Praga-Północ, Warszawa, mazowieckie;799000;25031;1;31.92;Place4you Biuro Sprzedaży Nieruchomości;52.2502346;21.0316909;Port Praski;Praga-Północ;03-716;ID4md3n;N
2023-08-08;http://www.otodom.pl/pl/oferta/green-apartments-mieszkanie-4-pok-c1-ID4mpy0;Green Apartments | mieszkanie 4-pok. | C1;ul. Słowicza, Zielona-Grzybowa, Wesoła, Warszawa, mazowieckie;770000;11182;4;68.86;Vp Invest Development;52.2513532;21.2019367;Grzybowa;Wesoła;05-075;ID4mpy0;D
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-przy-starym-miescie-ID4mCbA;Mieszkanie przy starym mieście;Nowe Miasto, Śródmieście, Warszawa, mazowieckie;600000;27027;1;22.2;Oferta prywatna;52.253049;21.0074472;Nowe Miasto;Śródmieście;00-227;ID4mCbA;P
2023-08-08;http://www.otodom.pl/pl/oferta/4-osobne-pokoje-tramwaj-balkon-20-min-do-centr-ID4miv3;4 osobne pokoje, TRAMWAJ, balkon, 20 min do centr.;ul. Sardyńska, Stegny, Mokotów, Warszawa, mazowieckie;800000;12500;3;64.0;Property In;52.178493;21.0531306;Stegny Południowe;Mokotów;02-760;ID4miv3;N
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-109m2-taras-bez-prowizji-ID4gk8O;4-pokojowe mieszkanie 109m2 + taras Bez Prowizji;ul. Marii Rodziewiczówny, Gocławek, Praga-Południe, Warszawa, mazowieckie;-1;-1;4;109.24;Profbud;52.2332207;21.1133421;Osiedle Ostrobramska;Praga-Południe;04-113;ID4gk8O;D
2023-08-08;http://www.otodom.pl/pl/oferta/30-m2-2-pokoje-jelonki-tuz-przy-metrze-ID4mrSs;30 m2, 2 pokoje Jelonki tuż przy Metrze;ul. Lajosa Kossutha, Jelonki Północne, Bemowo, Warszawa, mazowieckie;425000;14912;2;28.5;Lammos Floor;52.2383478;20.9063485;Osiedle Górczewska;Bemowo;01-471;ID4mrSs;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-106m2-balkon-ID4gk8T;3-pokojowe mieszkanie 106m2 + balkon;ul. Marii Rodziewiczówny, Gocławek, Praga-Południe, Warszawa, mazowieckie;-1;-1;3;106.9;Profbud;52.2332207;21.1133421;Osiedle Ostrobramska;Praga-Południe;04-113;ID4gk8T;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-102m2-balkon-ID4iKBw;4-pokojowe mieszkanie 102m2 + balkon;ul. Zagłoby, Niedźwiadek, Ursus, Warszawa, mazowieckie;-1;-1;4;102.21;Profbud;52.194186;20.8708307;Niedźwiadek;Ursus;02-496;ID4iKBw;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-loggia-bez-prowizji-ID4iKA3;2-pokojowe mieszkanie 42m2 + loggia Bez Prowizji;ul. Zagłoby, Niedźwiadek, Ursus, Warszawa, mazowieckie;-1;-1;2;42.11;Profbud;52.194186;20.8708307;Niedźwiadek;Ursus;02-496;ID4iKA3;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-loggia-ID4iKEx;3-pokojowe mieszkanie 57m2 + loggia;ul. Zagłoby, Niedźwiadek, Ursus, Warszawa, mazowieckie;-1;-1;3;57.43;Profbud;52.194186;20.8708307;Niedźwiadek;Ursus;02-496;ID4iKEx;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-94m2-loggia-bez-prowizji-ID4imlg;4-pokojowe mieszkanie 94m2 + loggia Bez Prowizji;ul. Jana Nowaka-Jeziorańskiego, Gocław, Praga-Południe, Warszawa, mazowieckie;-1;-1;4;94.18;Profbud;52.228935;21.1092937;Gocław;Praga-Południe;03-996;ID4imlg;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-38m2-loggia-ID4immb;1-pokojowe mieszkanie 38m2 + loggia;ul. Jana Nowaka-Jeziorańskiego, Gocław, Praga-Południe, Warszawa, mazowieckie;-1;-1;1;38.06;Profbud;52.228935;21.1092937;Gocław;Praga-Południe;03-996;ID4immb;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-54m2-balkon-ID4imnq;3-pokojowe mieszkanie 54m2 + balkon;ul. Jana Nowaka-Jeziorańskiego, Gocław, Praga-Południe, Warszawa, mazowieckie;-1;-1;3;54.24;Profbud;52.228935;21.1092937;Gocław;Praga-Południe;03-996;ID4imnq;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-balkon-ID4imlJ;2-pokojowe mieszkanie 47m2 + balkon;ul. Jana Nowaka-Jeziorańskiego, Gocław, Praga-Południe, Warszawa, mazowieckie;-1;-1;2;47.53;Profbud;52.228935;21.1092937;Gocław;Praga-Południe;03-996;ID4imlJ;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-79m2-balkon-bez-prowizji-ID4jwYG;4-pokojowe mieszkanie 79m2 + balkon Bez Prowizji;ul. Redutowa, Ulrychów, Wola, Warszawa, mazowieckie;1399300;17500;4;79.96;Okam Capital;52.2265561;20.942781;Ulrychów;Wola;01-249;ID4jwYG;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-balkon-bezposrednio-ID4j7Ok;1-pokojowe mieszkanie 34m2 + balkon Bezpośrednio;ul. Michała Oczapowskiego, Wawrzyszew, Bielany, Warszawa, mazowieckie;-1;-1;1;34.68;Bouygues Immobilier Polska;52.284352;20.9436179;Bielany I – Skalbmierska;Bielany;01-823;ID4j7Ok;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-74m2-balkon-bezposrednio-ID4jwZs;3-pokojowe mieszkanie 74m2 + balkon Bezpośrednio;ul. Redutowa, Ulrychów, Wola, Warszawa, mazowieckie;1195233;16130;3;74.1;Okam Capital;52.2265561;20.942781;Ulrychów;Wola;01-249;ID4jwZs;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-balkon-ID4jwYc;2-pokojowe mieszkanie 44m2 + balkon;ul. Redutowa, Ulrychów, Wola, Warszawa, mazowieckie;821651;18640;2;44.08;Okam Capital;52.2265561;20.942781;Ulrychów;Wola;01-249;ID4jwYc;D
2023-08-08;http://www.otodom.pl/pl/oferta/nadzwyczajny-apartament-z-nieziemskim-tarasem-ID4mCcv;Nadzwyczajny Apartament z nieziemskim tarasem;ul. Marcina Kasprzaka, Ulrychów, Wola, Warszawa, mazowieckie;3990000;23391;6;170.58;Home Makers;52.2285878;20.9691718;Czyste;Wola;01-220;ID4mCcv;N
2023-08-08;http://www.otodom.pl/pl/oferta/unikatowy-apartament-w-szklanym-domu-ID4mCcu;"Unikatowy Apartament w ""szklanym domu""";ul. Marcina Kasprzaka, Ulrychów, Wola, Warszawa, mazowieckie;1920000;23901;3;80.33;Home Makers;52.2285878;20.9691718;Czyste;Wola;01-220;ID4mCcu;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-60m2-2-balkony-ID4e9Ex;3-pokojowe mieszkanie 60m2 + 2 balkony;ul. Wybrzeże Puckie, Pelcowizna, Praga-Północ, Warszawa, mazowieckie;-1;-1;3;60.85;Mennica Polska;52.2636097;21.0139231;Golędzinów;Praga-Północ;03-301;ID4e9Ex;D
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-72m2-2-ogrodki-ID4dGEX;4-pokojowe mieszkanie 72m2 + 2 ogródki;ul. Gioacchino Rossiniego, Kobiałka, Białołęka, Warszawa, mazowieckie;-1;-1;4;72.75;Victoria Dom;52.3434224;21.0517575;brak;Białołęka;03-289;ID4dGEX;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-64m2-2-balkony-ID4dGFr;3-pokojowe mieszkanie 64m2 + 2 balkony;ul. Gioacchino Rossiniego, Kobiałka, Białołęka, Warszawa, mazowieckie;-1;-1;3;64.89;Victoria Dom;52.3434224;21.0517575;brak;Białołęka;03-289;ID4dGFr;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-41m2-ogrodek-bezposrednio-ID4dGF9;2-pokojowe mieszkanie 41m2 + ogródek Bezpośrednio;ul. Gioacchino Rossiniego, Kobiałka, Białołęka, Warszawa, mazowieckie;-1;-1;2;41.18;Victoria Dom;52.3434224;21.0517575;brak;Białołęka;03-289;ID4dGF9;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-przeprojektowane-przez-architekta-ID4mCct;3-pokojowe, przeprojektowane przez architekta;ul. Etiudy Rewolucyjnej, Wyględów, Mokotów, Warszawa, mazowieckie;699000;14412;3;48.5;Home Makers;52.1918461;20.9903294;Wyględów;Mokotów;02-643;ID4mCct;N
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-84m2-balkon-bezposrednio-ID4hXkB;4-pokojowe mieszkanie 84m2 + balkon Bezpośrednio;ul. Hilarego Koprowskiego, Wyczółki, Ursynów, Warszawa, mazowieckie;-1;-1;4;84.48;ROBYG Warszawa;52.1591989;20.9961948;Wyczółki;Ursynów;02-823;ID4hXkB;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-balkon-ID4ikIW;3-pokojowe mieszkanie 57m2 + balkon;ul. Kolejowa, Czyste, Wola, Warszawa, mazowieckie;1081742;18712;3;57.81;PHN S.A.;52.2260408;20.9825656;Czyste;Wola;00-001;ID4ikIW;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-75m2-balkon-bezposrednio-ID4hw0i;3-pokojowe mieszkanie 75m2 + balkon Bezpośrednio;ul. Hilarego Koprowskiego, Wyczółki, Ursynów, Warszawa, mazowieckie;-1;-1;3;75.34;ROBYG Warszawa;52.1591989;20.9961948;Wyczółki;Ursynów;02-823;ID4hw0i;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-46m2-balkon-ID4jFl2;2-pokojowe mieszkanie 46m2 + balkon;ul. Kolejowa, Czyste, Wola, Warszawa, mazowieckie;961000;20810;2;46.18;PHN S.A.;52.2260408;20.9825656;Czyste;Wola;00-001;ID4jFl2;D
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-balkon-ID4kBDv;2-pokojowe mieszkanie 43m2 + balkon;ul. Stanisława Kierbedzia, Sielce, Mokotów, Warszawa, mazowieckie;-1;-1;2;43.05;Eiffage Immobilier Polska;52.1996978;21.0444048;Marcelin;Mokotów;00-728;ID4kBDv;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-57m2-ogrodek-ID4ho2A;3-pokojowe mieszkanie 57m2 + ogródek;ul. Stanisława Kierbedzia, Sielce, Mokotów, Warszawa, mazowieckie;-1;-1;3;57.99;Eiffage Immobilier Polska;52.1996978;21.0444048;Marcelin;Mokotów;00-728;ID4ho2A;D
2023-08-08;http://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-ogrodek-ID4kBDk;1-pokojowe mieszkanie 34m2 + ogródek;ul. Stanisława Kierbedzia, Sielce, Mokotów, Warszawa, mazowieckie;-1;-1;1;34.94;Eiffage Immobilier Polska;52.1996978;21.0444048;Marcelin;Mokotów;00-728;ID4kBDk;D
2023-08-08;http://www.otodom.pl/pl/oferta/piekny-apartament-w-kamienicy-ID4mjbZ;Piękny apartament w kamienicy;Stare Miasto, Śródmieście, Warszawa, mazowieckie;1200000;30000;3;40.0;Metrohome24 Biuro Nieruchomości sp.zoo;52.2491913;21.0097655;Stare Miasto;Śródmieście;00-256;ID4mjbZ;N
2023-08-08;http://www.otodom.pl/pl/oferta/klimatyczne-mieszkanie-w-pelnej-zieleni-okolicy-ID4mCbH;Klimatyczne mieszkanie w pełnej zieleni okolicy!;Nowa Praga, Praga-Północ, Warszawa, mazowieckie;896000;14933;4;60.0;KOLOSEUM NIERUCHOMOŚCI;52.27425095;21.01668416348697;Śliwice;Praga-Północ;03-301;ID4mCbH;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-przy-natolinie-ursynow-ID4mCbE;3 pokojowe mieszkanie przy Natolinie Ursynów;Natolin, Ursynów, Warszawa, mazowieckie;859000;12431;3;69.1;KOLOSEUM NIERUCHOMOŚCI;52.1400939;21.07289305826613;Natolin;Ursynów;02-797;ID4mCbE;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-nieopodal-rezerwatu-przyrody-ID4mnq9;2 pokojowe mieszkanie nieopodal Rezerwatu przyrody;ul. Żeglugi Wiślanej, Kobiałka, Białołęka, Warszawa, mazowieckie;499000;10396;2;48.0;Manzil Sp. z o.o.;52.3611329;21.0358556;brak;Białołęka;03-043;ID4mnq9;N
2023-08-08;http://www.otodom.pl/pl/oferta/kawalerka-na-woli-ID4mCbp;Kawalerka na Woli.;Odolany, Wola, Warszawa, mazowieckie;455000;21564;1;21.1;TEstate;52.2127671;20.896564393639427;Nowe Włochy;Włochy;02-422;ID4mCbp;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-na-woli-ID4mCbo;3-pokojowe mieszkanie na Woli.;Ulrychów, Wola, Warszawa, mazowieckie;630344;11609;3;54.3;TEstate;52.23250715;20.93754733236934;Osiedle Sowińskiego;Wola;01-129;ID4mCbo;N
2023-08-08;http://www.otodom.pl/pl/oferta/przestronne-mieszkanie-dwupokojowe-48-2-m2-ID4mCaS;Przestronne mieszkanie dwupokojowe 48.2 m2;ul. Kolorowa, Skorosze, Ursus, Warszawa, mazowieckie;670000;13900;2;48.2;Oferta prywatna;52.1898973;20.8934493;Stary Ursus;Ursus;02-495;ID4mCaS;P
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-warszawa-wawer-miedzeszy-ID4mCaA;Mieszkanie na sprzedaż, Warszawa, Wawer, Miedzeszy;Miedzeszyn, Wawer, Warszawa, mazowieckie;1100000;13269;5;82.9;Metrohouse S.A.;52.1744672;21.1526187;Wólka Zerzeńska;Wawer;04-870;ID4mCaA;N
2023-08-08;http://www.otodom.pl/pl/oferta/balkon-widok-na-pola-mokotowskie-przy-s-g-h-ID4m41e;Balkon, widok na Pola Mokotowskie przy S G H;Juliana Bruna, Stary Mokotów, Mokotów, Warszawa, mazowieckie;490000;16897;1;29.0;AD.DRĄGOWSKI;52.2089035;21.0024658;Osiedle Batorego;Mokotów;02-594;ID4m41e;N
2023-08-08;http://www.otodom.pl/pl/oferta/wyposazona-kawalerka-ul-sienna-w-samym-centrum-ID4mlZ4;Wyposażona kawalerka ul. Sienna w samym centrum!;ul. Sienna, Mirów, Wola, Warszawa, mazowieckie;750000;23489;1;31.93;Oferta prywatna;52.2307002;20.9958393;Mirów;Wola;00-831;ID4mlZ4;P
2023-08-08;http://www.otodom.pl/pl/oferta/loft-garden-wesola-etap-ii-53-97m2-apart-ogrodek-ID4m4Nd;LOFT GARDEN Wesoła ETAP II 53-97m2 apart. OGRÓDEK;Zielona-Grzybowa, Wesoła, Warszawa, mazowieckie;998700;10229;4;97.63;LOFT GARDEN Wesoła Sp.z o.o.;52.25180099375;21.1699832875;Nowy Rembertów;Rembertów;04-498;ID4m4Nd;D
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokoje-z-ogrodkiem-osiedle-poloneza-ul-polki-ID4lqD7;3 pokoje z ogródkiem - Osiedle Poloneza, ul. Polki;Pyry, Ursynów, Warszawa, mazowieckie;750000;14557;3;51.52;Trident House;52.13232021566577;21.018968227179965;Pyry;Ursynów;02-837;ID4lqD7;N
2023-08-08;http://www.otodom.pl/pl/oferta/ochota-filtry-3-metry-wysokosci-klimatyzacja-ID4mCab;Ochota Filtry 3 metry Wysokości Klimatyzacja;ul. Raszyńska, Stara Ochota, Ochota, Warszawa, mazowieckie;699000;17475;2;40.0;MAXDOM Nieruchomości;52.2238682;20.9896752;Stara Ochota;Ochota;02-025;ID4mCab;N
2023-08-08;http://www.otodom.pl/pl/oferta/dwustronne-dodatkowe-wc-ID4mC9C;Dwustronne, dodatkowe Wc;ul. Myśliborska, Tarchomin, Białołęka, Warszawa, mazowieckie;791600;11541;4;68.59;Nieruchomości Plus;52.3040429;20.9778337;Żerań;Białołęka;03-197;ID4mC9C;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokoje-50m2-obok-arkadii-i-metra-ID4mC9p;2 pokoje, 50m2, obok Arkadii i Metra;ul. ks. Jerzego Popiełuszki, Stary Żoliborz, Żoliborz, Warszawa, mazowieckie;800000;16000;2;50.0;Oferta prywatna;52.2662764;20.9770534;Serek Żoliborski;Żoliborz;01-584;ID4mC9p;P
2023-08-08;http://www.otodom.pl/pl/oferta/inwestycyjne-na-ochocie-37-7-m2-ID4mC8i;Inwestycyjne na Ochocie 37,7 m2;ul. Mołdawska, Rakowiec, Ochota, Warszawa, mazowieckie;535000;14191;2;37.7;SDP Nieruchomości;52.1952377;20.9758321;Rakowiec;Ochota;02-130;ID4mC8i;N
2023-08-08;http://www.otodom.pl/pl/oferta/dwa-pokoje-do-wlasnej-aranzacji-ID4mC7Y;Dwa pokoje, do własnej aranżacji;ul. Łukowska, Gocławek, Praga-Południe, Warszawa, mazowieckie;640000;11175;2;57.27;Warszawski Pośrednik Nieruchomości Sp. z o.o.;52.2386096;21.0988649;Witolin;Praga-Południe;04-158;ID4mC7Y;N
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-mokotow-ID4l2xe;Mieszkanie Mokotów;Służew, Mokotów, Warszawa, mazowieckie;720000;17143;2;42.0;Oferta prywatna;52.14820815;21.043522493143207;Ursynów Centrum;Ursynów;02-722;ID4l2xe;P
2023-08-08;http://www.otodom.pl/pl/oferta/sloneczne-2-pokojowe-mieszkanie-blisko-m2-ID4mC7A;Słoneczne 2 pokojowe mieszkanie blisko M2;Ulrychów, Wola, Warszawa, mazowieckie;649000;14753;2;43.99;Metrohouse Służewiec;52.23250715;20.93754733236934;Osiedle Sowińskiego;Wola;01-129;ID4mC7A;N
2023-08-08;http://www.otodom.pl/pl/oferta/4-pokojestary-mokotowkamienicametro-ID4mzs0;4 pokoje*Stary Mokotów*Kamienica*Metro;ul. Jarosława Dąbrowskiego, Stary Mokotów, Mokotów, Warszawa, mazowieckie;1542143;16300;4;94.61;VIVA INVEST;52.2013807;21.015022;Osiedle WSM Mokotów;Mokotów;02-561;ID4mzs0;N
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-ochota-ID4mC7d;Mieszkanie 2 pokoje/ Ochota/;ul. Radomska, Stara Ochota, Ochota, Warszawa, mazowieckie;600000;17647;2;34.0;Eastate;52.2164788;20.9785939;Ochota I;Ochota;02-323;ID4mC7d;N
2023-08-08;http://www.otodom.pl/pl/oferta/dobra-komunikacja-zielono-park-ID4mC78;Dobra Komunikacja/ Zielono/ Park;Huta, Bielany, Warszawa, mazowieckie;570000;13669;2;41.7;MDP Partners;52.293165099999996;20.921726335026477;Huta;Bielany;01-943;ID4mC78;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-balkony-zielono-szybko-centrum-ID4mC79;2 Balkony/ Zielono/ Szybko Centrum;Brzeziny, Białołęka, Warszawa, mazowieckie;680000;11430;3;59.49;MDP Partners;52.3308071;21.0408437;Brzeziny;Białołęka;03-256;ID4mC79;N
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-70-m2-3-pokoje-ogrod-os-saska-w-wa-ID4mC6V;"Mieszkanie 70 m2, 3 pokoje, ogród ""Os. Saska"" W-wa";ul. Jana Nowaka-Jeziorańskiego, Gocław, Praga-Południe, Warszawa, mazowieckie;1300000;18923;3;68.7;AS Immobilia sp. z o.o.;52.228935;21.1092937;Gocław;Praga-Południe;03-996;ID4mC6V;N
2023-08-08;http://www.otodom.pl/pl/oferta/loft-garden-wesola-etap-ii-53-99m2-apart-loft-ID4m4MQ;LOFT GARDEN Wesoła ETAP II 53-99m2 - apart. LOFT;Zielona-Grzybowa, Wesoła, Warszawa, mazowieckie;998700;10009;4;99.78;LOFT GARDEN Wesoła Sp.z o.o.;52.25180099375;21.1699832875;Nowy Rembertów;Rembertów;04-498;ID4m4MQ;D
2023-08-08;http://www.otodom.pl/pl/oferta/wilanow-100m2-ogrod-garaz-ul-sarmacka-ID4mvIw;Wilanów, 100m2, ogród, garaż, ul. Sarmacka;Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie;1400000;14000;3;100.0;Digital Broker;52.163282699999996;21.088038875209353;Wilanów Królewski;Wilanów;02-958;ID4mvIw;N
2023-08-08;http://www.otodom.pl/pl/oferta/nowe-dwupokojowe-10-min-do-centrum-ID4mnJL;Nowe, Dwupokojowe, 10 Min Do Centrum;Gocław, Praga-Południe, Warszawa, mazowieckie;750000;18750;2;40.0;Zaremscy Nieruchomości;52.22212205;21.083098178473534;Gocław;Praga-Południe;03-983;ID4mnJL;N
2023-08-08;http://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-tuz-obok-galerii-mokotow-ID4lYy4;Nowoczesne mieszkanie tuż obok Galerii Mokotów!!!;Wierzbno, Mokotów, Warszawa, mazowieckie;720000;17143;2;42.0;Metrohouse S.A.;52.1908207;21.0141358;Wierzbno;Mokotów;02-679;ID4lYy4;N
2023-08-08;http://www.otodom.pl/pl/oferta/segment-trzypoziomowy-2-miejsca-postojowe-gratis-ID4kKb5;Segment trzypoziomowy- 2 miejsca postojowe gratis!;Groszówka, Wesoła, Warszawa, mazowieckie;699000;7281;5;96.0;Oferta prywatna;52.23513449265032;21.223128913622325;Groszówka;Wesoła;05-075;ID4kKb5;P
2023-08-08;http://www.otodom.pl/pl/oferta/zielona-okolica-bez-pcc-bezpieczny-kredyt-2-ID4kXaY;Zielona okolica. Bez PCC. Bezpieczny Kredyt 2%!;ul. Zagórzańska, Aleksandrów, Wawer, Warszawa, mazowieckie;830000;7940;5;104.54;;52.1842365;21.2376073;Aleksandrów Pierwszy;Wawer;04-965;ID4kXaY;N
2023-08-08;http://www.otodom.pl/pl/oferta/lokal-mieszkanie-po-remoncie-swietna-lokalizacja-ID4mC5l;Lokal/mieszkanie po remoncie, świetna lokalizacja!;ul. Włodarzewska, Szczęśliwice, Ochota, Warszawa, mazowieckie;410000;7839;1;52.3;Home Makers;52.2024352;20.9528706;Szczęśliwice;Ochota;02-384;ID4mC5l;N
2023-08-08;http://www.otodom.pl/pl/oferta/kawalerka-stary-zoliborz-200m-od-metra-marymont-ID4mrLl;Kawalerka Stary Żoliborz | 200m od Metra Marymont;ul. ks. Jerzego Popiełuszki, Sady Żoliborskie, Żoliborz, Warszawa, mazowieckie;442000;15310;1;28.87;WESTATE PRAGA;52.2662764;20.9770534;Serek Żoliborski;Żoliborz;01-584;ID4mrLl;N
2023-08-08;http://www.otodom.pl/pl/oferta/tylko-u-nas-2-pok-cybernetyki-garaz-kredyt-2-ID4mtox;Tylko u Nas 2 pok, Cybernetyki, garaż / kredyt 2%;ul. Cybernetyki, Służewiec, Mokotów, Warszawa, mazowieckie;715000;18826;2;37.98;Tycoon Polska Sp. z. o. o.;52.1762093;20.9946766;Osiedle Służewiec Południowy;Mokotów;02-677;ID4mtox;N
2023-08-08;http://www.otodom.pl/pl/oferta/ciche-2-pokojowe-mieszkanie-na-bielanach-ID4mdJd;Ciche 2-pokojowe mieszkanie na Bielanach;"ul. Zgrupowania AK ""Żmija"", Piaski, Bielany, Warszawa, mazowieckie";660000;16500;2;40.0;Oferta prywatna;52.268655;20.9414442;Piaski;Bielany;01-876;ID4mdJd;P
2023-08-08;http://www.otodom.pl/pl/oferta/kawalerka-przy-starym-miescie-ID4mwnA;Kawalerka Przy Starym Mieście;ul. Ciasna, Nowe Miasto, Śródmieście, Warszawa, mazowieckie;540000;20769;1;26.0;Westa Home;52.2511005;21.0067041;Nowe Miasto;Śródmieście;00-236;ID4mwnA;N
2023-08-08;http://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-52m2-okazja-ID4mC4t;2-pokojowe mieszkanie/52m2/okazja;Gocławek, Praga-Południe, Warszawa, mazowieckie;699000;13435;2;52.03;Aria Warsaw;52.2392821;21.114078044914166;Osiedle Ostrobramska;Praga-Południe;04-282;ID4mC4t;N
2023-08-08;http://www.otodom.pl/pl/oferta/goclaw-3-pokoje-klimatyzacja-duzy-balkon-ID4lKyI;Gocław | 3 pokoje | klimatyzacja | duży balkon;Gocław, Praga-Południe, Warszawa, mazowieckie;970120;15800;3;61.4;PURE ESTATES;52.22212205;21.083098178473534;Gocław;Praga-Południe;03-983;ID4lKyI;N
2023-08-08;http://www.otodom.pl/pl/oferta/goclaw-3-pokoje-klimatyzacja-duzy-balkon-ID4lKyI;Gocław | 3 pokoje | klimatyzacja | duży balkon;Gocław, Praga-Południe, Warszawa, mazowieckie;970120;15800;3;61.4;PURE ESTATES;52.22212205;21.083098178473534;Gocław;Praga-Południe;03-983;ID4lKyI;N
2023-08-08;http://www.otodom.pl/pl/oferta/59-m2-3-pok-obok-stacji-metra-slodowiec-ID4mpaf;59 m2, 3 pok., obok stacji metra Słodowiec;ul. Słodowiec, Słodowiec, Bielany, Warszawa, mazowieckie;699000;12402;3;56.36;PRIME LOCATION;52.2742067;20.962284;Bielany III – Przedwiośnie;Bielany;01-708;ID4mpaf;N
2023-08-08;http://www.otodom.pl/pl/oferta/apartament-kolska-od-nowa-gotowiec-inwestycyjny-ID4mpHg;apartament Kolska od Nowa, gotowiec inwestycyjny;Powązki, Wola, Warszawa, mazowieckie;1020000;30000;2;34.0;Oferta prywatna;52.2294018;20.8779707;Chrzanów;Bemowo;01-328;ID4mpHg;P
2023-08-08;http://www.otodom.pl/pl/oferta/czteropokojowe-mieszkanie-na-bielanach-ID4mC4c;Czteropokojowe Mieszkanie Na Bielanach;Piaski, Bielany, Warszawa, mazowieckie;735000;11221;4;65.5;Stołeczne Centrum Nieruchomości;52.2690965;20.943622768623626;Piaski;Bielany;01-864;ID4mC4c;N
2023-08-08;http://www.otodom.pl/pl/oferta/1pok25-62mkwbezpiecznykredyt2-nowe-ID4mC47;1pok*25,62mkw*BezpiecznyKredyt2%*nowe;ul. Chełmżyńska, Stary Rembertów, Rembertów, Warszawa, mazowieckie;342027;13350;1;25.62;Północ Nieruchomości                                                       Franczyza;52.2416588;21.1357102;Stara Wygoda;Rembertów;04-240;ID4mC47;N
2023-08-08;http://www.otodom.pl/pl/oferta/3-pokoje-ogrod-181-m2-2-miejsca-postojowewiata-ID4mC3E;3 pokoje, ogród 181 m2, 2 miejsca postojowe(wiata);ul. Strzygłowska, Nadwiśle, Wawer, Warszawa, mazowieckie;1099000;14833;3;74.09;Oferta prywatna;52.173273;21.1590743;Miedzeszyn-Wieś;Wawer;04-872;ID4mC3E;P
2023-08-08;http://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-z-ogrodkiem-55m2-m-wilanow-ID4mC3T;Mieszkanie 3-pokojowe z ogródkiem 55m2, m. Wilanów;Błonia Wilanowskie, Wilanów, Warszawa, mazowieckie;1240000;23396;3;53.0;REALS Nieruchomości Sp. z o.o.;52.163282699999996;21.088038875209353;Wilanów Królewski;Wilanów;02-958;ID4mC3T;N
